uid	username	map_id	mods	n320	n300	n200	n100	n50	miss	score_id	lazer
18142679	U a	5525561	MR	5189	4550	801	127	50	158	660470526	0
18142679	U a	4231313	MR	4191	1137	84	11	7	12	616812762	0
18142679	U a	5517332	DT+MR	2104	1788	357	69	30	93	660790294	0
18142679	U a	4983858		5706	5983	843	180	59	229	660767524	0
18142679	U a	4487439	MR	7584	6776	1261	240	88	331	660791530	0
18142679	U a	3838922	MR	4383	3238	556	117	49	116	647294979	0
18142679	U a	5525503	MR	2714	2266	163	22	8	27	669838790	0
18142679	U a	5448390	MR	6163	6223	961	177	92	275	660768304	0
18142679	U a	2089432	MR	4076	3406	609	79	37	96	647296173	0
18142679	U a	4973159	MR	4362	3296	383	30	8	44	652860441	0
18142679	U a	5124135	MR	3630	2309	435	143	35	70	659328351	0
18142679	U a	4973158	MR	3543	2599	264	32	10	52	660110206	0
18142679	U a	3844594	MR	4762	3510	467	60	19	70	660110725	0
18142679	U a	4974366	MR	4709	4325	642	122	42	160	652862359	0
18142679	U a	5677353	MR	3017	1878	200	15	0	10	668973273	0
18142679	U a	4404686	MR	4636	3843	574	75	27	102	660870100	0
18142679	U a	5139638	MR	4341	3419	574	95	51	149	636844517	0
18142679	U a	5136745	MR	2691	1013	145	28	2	20	668616525	0
18142679	U a	3968336		4396	2730	381	37	15	42	631561956	0
18142679	U a	5734109		2542	1343	299	50	7	53	666807179	0
18142679	U a	4009399	MR	2042	1173	237	28	3	17	668964127	0
18142679	U a	4009587	MR	2590	2518	435	58	24	79	653512220	0
18142679	U a	3497002	MR	5493	3935	493	86	26	98	660879783	0
18142679	U a	4224583	MR	2828	2052	214	28	21	57	660573925	0
18142679	U a	4000342	MR	5849	3575	390	53	19	64	660557389	0
18142679	U a	4009375	MR	4816	4172	656	122	56	162	656762085	0
18142679	U a	5042671	MR	2042	2263	364	43	22	66	660471960	0
18142679	U a	3729442	DT+MR	2429	1850	223	31	13	43	660802298	0
18142679	U a	5525565	MR	2464	3116	466	71	45	138	668617982	0
18142679	U a	3677003	MR	5284	3302	277	33	7	17	668633121	0
18142679	U a	3809992	MR	4863	4015	483	60	18	76	653513271	0
18142679	U a	4297374	HT+MR	3287	1646	140	10	10	20	636253851	0
18142679	U a	5074941	HT+MR	5306	3478	456	73	37	98	660879165	0
18142679	U a	5143616	MR	5466	2794	259	41	14	40	649513256	0
18142679	U a	4893442	MR	4276	1696	96	5	2	11	660572994	0
18142679	U a	1900585	DT+MR	1578	408	54	17	4	9	618749343	0
18142679	U a	5549560	MR	3567	2383	214	31	17	38	660485488	0
18142679	U a	4722298	DT+MR	2696	2614	344	43	11	49	660789423	0
18142679	U a	4492096		6697	1502	72	12	8	9	616779533	0
18142679	U a	5548557	MR	4537	3466	392	32	9	30	668972712	0
18142679	U a	4065224	MR	2194	1683	240	52	14	58	647295682	0
18142679	U a	3918036	MR	3578	2904	400	51	27	59	653603048	0
18142679	U a	4964418	MR	4155	2845	303	21	7	30	631563190	0
18142679	U a	5504474	MR	4011	3093	378	39	19	60	660486692	0
18142679	U a	5187460	DT	3011	2199	384	70	22	75	660802651	0
18142679	U a	4224584		2953	1781	202	13	12	39	641269705	0
18142679	U a	3953704	MR	3972	3666	688	106	27	99	632874740	0
18142679	U a	5466814	MR	2707	2032	155	15	7	16	660292668	0
18142679	U a	3517235	DT+MR	2436	2045	201	18	2	16	636956391	0
18142679	U a	5154426	MR	8072	4581	270	13	5	29	660558230	0
18142679	U a	5504414	MR	2924	2120	198	20	10	28	661063914	0
18142679	U a	3879909		4422	3164	400	29	6	51	604782742	0
18142679	U a	5807612	DT+MR	1845	2140	441	80	23	71	667982898	0
18142679	U a	4129720	MR	4365	2883	375	53	44	109	647169374	0
18142679	U a	4673272	MR	4132	2769	352	40	51	100	660485807	0
18142679	U a	4005910	DT	1086	813	101	10	2	10	607028057	0
18142679	U a	4404685	MR	4098	3124	256	18	5	11	661633994	0
18142679	U a	3924687	MR	2289	3333	493	56	37	92	640757840	0
18142679	U a	4347923	MR	5087	4536	786	130	53	158	653602624	0
18142679	U a	4965556	MR	4352	3727	566	55	33	92	660380434	0
18142679	U a	2935047	DT	2516	1688	302	50	15	49	653512679	0
18142679	U a	3797369	MR	2994	334	2	0	0	3	620227641	0
18142679	U a	4973089	MR	2696	1863	170	21	13	37	661141506	0
18142679	U a	3144879	DT+MR	3070	2177	500	57	33	80	667700425	0
18142679	U a	4032124	HT	7255	4982	537	61	28	87	604915717	0
18142679	U a	5153884		3709	2348	239	30	6	25	642449171	0
18142679	U a	1679790	MR	1586	1310	344	64	14	51	653976273	0
18142679	U a	5136748	MR	2494	857	96	3	0	7	668616722	0
18142679	U a	5493993	MR	5974	3346	251	22	11	46	653603525	0
18142679	U a	4498837	MR	2478	2577	321	43	14	40	661140451	0
18142679	U a	4065226	MR	2062	1352	122	6	4	5	641517145	0
18142679	U a	4183517	MR	2499	1334	249	48	13	52	636847875	0
18142679	U a	5031531	DT+MR	1604	1392	307	73	23	105	636847185	0
18142679	U a	3982473	DT+MR	2875	2086	525	53	5	81	612045546	0
18142679	U a	4374839	DT+MR	1805	1154	193	48	9	38	645767309	0
18142679	U a	4145957		4727	1991	352	40	5	50	668161561	0
18142679	U a	5095484	HT+MR	4978	1188	159	14	10	17	644530294	0
18142679	U a	4973092	MR	3173	3002	413	28	37	47	661141236	0
18142679	U a	2220863	DT+MR	2235	2531	552	110	30	75	632638472	0
18142679	U a	5124136	MR	3805	1473	182	33	18	23	661710634	0
18142679	U a	3779106	MR	5315	4497	719	107	30	109	660484205	0
18236316	Sawdust Inhaler	5538251		6697	2405	156	19	6	26	655788782	0
18236316	Sawdust Inhaler	5107047	HT	10980	5457	307	41	43	72	645548780	0
18236316	Sawdust Inhaler	5516105		6711	3406	256	52	46	89	655875335	0
18236316	Sawdust Inhaler	5517332	NC	2473	1604	207	43	29	85	655791704	0
18236316	Sawdust Inhaler	3469849		6335	3478	566	147	98	204	655874355	0
18236316	Sawdust Inhaler	3838922		5379	2608	270	68	41	93	655875939	0
18236316	Sawdust Inhaler	5273531	MR	8758	5415	588	102	45	92	649704386	0
18236316	Sawdust Inhaler	4404683	HT	6901	3434	351	61	63	113	645547937	0
18236316	Sawdust Inhaler	4001513		5120	1966	136	18	7	23	647644397	0
18236316	Sawdust Inhaler	4009587		3276	2038	220	62	31	77	655881918	0
18236316	Sawdust Inhaler	1679790		2067	1055	148	37	15	47	655875520	0
18236316	Sawdust Inhaler	4094064		9406	5262	373	34	13	39	639009919	0
18236316	Sawdust Inhaler	4231313		4477	846	37	41	14	27	655534021	0
18236316	Sawdust Inhaler	5540799		5241	1250	46	3	4	8	654439257	0
18236316	Sawdust Inhaler	3497002		6444	3221	282	66	26	92	645323165	0
18236316	Sawdust Inhaler	5124135		4439	1579	237	178	105	84	668310490	0
18236316	Sawdust Inhaler	5734109		2977	971	222	49	22	53	668247872	0
18236316	Sawdust Inhaler	5136745		2825	939	91	13	14	17	668247703	0
18236316	Sawdust Inhaler	4973159		4970	2632	365	61	29	66	655536035	0
18236316	Sawdust Inhaler	2089432		4501	2997	481	111	55	158	638064711	0
18236316	Sawdust Inhaler	3844594		5388	2847	429	77	47	100	644296639	0
18236316	Sawdust Inhaler	5280625		3162	910	19	1	1	4	638558612	0
18236316	Sawdust Inhaler	3886726		4694	2698	442	131	66	169	644806989	0
18236316	Sawdust Inhaler	5139638		5000	2790	475	120	76	168	644805179	0
18236316	Sawdust Inhaler	5575205		4145	1252	58	11	8	6	661803286	0
18236316	Sawdust Inhaler	5058169	MR	3710	975	11	0	0	0	629804084	0
18236316	Sawdust Inhaler	5111622		3320	1370	79	8	6	3	638693629	0
18236316	Sawdust Inhaler	5525503		2913	1976	203	30	36	42	668308555	0
18236316	Sawdust Inhaler	5105790	NC	2233	871	40	9	3	2	629702057	0
18236316	Sawdust Inhaler	4065224		2595	1390	140	28	20	68	655793695	0
18236316	Sawdust Inhaler	3918036		4330	2291	284	29	20	65	655791142	0
18236316	Sawdust Inhaler	5303528	NC	1385	613	14	0	0	2	638693085	0
18236316	Sawdust Inhaler	4000342		6503	2903	380	63	21	80	645545358	0
18236316	Sawdust Inhaler	3968336		4854	2315	267	50	30	85	635604573	0
18236316	Sawdust Inhaler	3677003		6268	2316	233	39	19	45	655787593	0
18236316	Sawdust Inhaler	3982473	NC	3674	1534	256	55	11	95	638063449	0
18236316	Sawdust Inhaler	4297374	HT	3506	1460	104	13	10	20	628619709	0
18236316	Sawdust Inhaler	4492096		7780	470	15	10	15	10	655534629	0
18236316	Sawdust Inhaler	5422741	NC	2159	965	67	4	1	4	661285966	0
18236316	Sawdust Inhaler	4964418		4974	2098	207	32	17	33	644803995	0
18236316	Sawdust Inhaler	4973158		3642	2371	301	61	50	75	638063947	0
18236316	Sawdust Inhaler	5688756		4702	693	8	0	0	0	661802890	0
18236316	Sawdust Inhaler	884617		2408	941	159	24	12	25	655877378	0
18236316	Sawdust Inhaler	4979009		5038	1518	90	7	1	12	654449087	0
18236316	Sawdust Inhaler	5268054		5184	1120	25	5	0	1	666402560	0
18236316	Sawdust Inhaler	5153884		4431	1743	131	22	8	22	644195210	0
18236316	Sawdust Inhaler	4832317	NC	1265	518	12	3	5	4	654447508	0
18236316	Sawdust Inhaler	2935047	NC	2792	1491	212	49	15	61	655882244	0
18236316	Sawdust Inhaler	4673272		4911	1996	320	53	47	117	645545687	0
18236316	Sawdust Inhaler	5269878	HT	6768	2468	86	9	8	7	638544005	0
18236316	Sawdust Inhaler	3879909		4955	2704	293	41	14	65	625090568	0
18236316	Sawdust Inhaler	4404686		5122	3156	605	161	60	153	647348989	0
18236316	Sawdust Inhaler	1900585	NC	1667	302	62	16	6	17	645130591	0
18236316	Sawdust Inhaler	4376982		4014	1987	115	1	0	16	638695886	0
18236316	Sawdust Inhaler	4312004		5640	2429	255	25	4	20	638487048	0
18236316	Sawdust Inhaler	5216542		4022	728	14	1	1	4	654183843	0
18236316	Sawdust Inhaler	4858676	DT	3748	1604	80	6	1	12	638697975	0
18236316	Sawdust Inhaler	4498837		3008	2144	214	36	20	51	655873823	0
18236316	Sawdust Inhaler	5143616		5813	2311	313	62	41	74	649512996	0
18236316	Sawdust Inhaler	5101283		6073	2685	209	13	2	18	638559329	0
18236316	Sawdust Inhaler	4398599		5155	1773	119	15	4	16	638559861	0
18236316	Sawdust Inhaler	4804975		4350	1541	51	5	1	9	638487880	0
18236316	Sawdust Inhaler	5074941	HT	5506	3140	518	101	54	129	644920251	0
18236316	Sawdust Inhaler	4294726		5382	1001	16	6	0	9	638694081	0
18236316	Sawdust Inhaler	4978739		4823	1618	47	4	1	7	638487432	0
18236316	Sawdust Inhaler	5630362		4233	1323	81	9	2	6	660959329	0
18236316	Sawdust Inhaler	5095486		4163	1353	271	100	31	84	655873440	0
18236316	Sawdust Inhaler	5383786	NC	1916	830	76	12	5	13	661285024	0
18236316	Sawdust Inhaler	4483379		5761	1598	68	7	3	7	638699330	0
18236316	Sawdust Inhaler	4496118		4968	337	7	8	4	7	627090066	0
18236316	Sawdust Inhaler	4481282		3406	1309	107	5	1	3	655049708	0
18236316	Sawdust Inhaler	5278266		5978	2134	134	12	3	12	654534553	0
18236316	Sawdust Inhaler	3797369		3185	139	1	0	4	4	625088633	0
18236316	Sawdust Inhaler	3537060		2819	779	59	3	3	7	649910166	0
18236316	Sawdust Inhaler	5124136		4442	909	87	51	16	29	668310655	0
18236316	Sawdust Inhaler	4065226		2389	1055	72	12	6	17	637991127	0
18236316	Sawdust Inhaler	5253195	NC	1715	1163	139	31	9	14	638692942	0
18236316	Sawdust Inhaler	3401407		2839	1221	301	36	5	42	655536276	0
18236316	Sawdust Inhaler	4569830	MR	4232	1144	48	1	1	6	639247052	0
18236316	Sawdust Inhaler	5133527		4178	1298	63	7	3	6	644714559	0
18236316	Sawdust Inhaler	4859495		7472	3626	352	35	10	48	638694861	0
18236316	Sawdust Inhaler	5008074		5095	1093	33	1	1	4	638799078	0
18236316	Sawdust Inhaler	5669740		5428	943	8	1	1	0	661803908	0
18236316	Sawdust Inhaler	3449261		3463	1456	92	18	15	33	643268608	0
18236316	Sawdust Inhaler	5006417		4195	1258	46	1	0	7	644192341	0
18236316	Sawdust Inhaler	3616430	DT	907	440	7	2	0	3	638697415	0
18236316	Sawdust Inhaler	5327751	NC	3002	1131	36	3	1	6	644191829	0
18236316	Sawdust Inhaler	4704260		3292	540	11	5	0	5	649908212	0
18236316	Sawdust Inhaler	5213938		4714	1399	64	4	2	6	645529188	0
18236316	Sawdust Inhaler	5426619		3753	995	24	1	2	4	654448279	0
18236316	Sawdust Inhaler	5223900	DT	2590	1055	86	12	2	12	638696255	0
18236316	Sawdust Inhaler	4749216		6502	1618	170	19	8	31	655554618	0
18236316	Sawdust Inhaler	4983929		6127	2025	94	11	2	20	638486230	0
18236316	Sawdust Inhaler	3594454		2336	254	5	1	2	2	649907919	0
18236316	Sawdust Inhaler	4000616		2663	1016	68	8	5	15	649909806	0
18236316	Sawdust Inhaler	3940625		5247	2731	400	80	33	102	644801241	0
18236316	Sawdust Inhaler	5137236	MR	4373	1470	52	4	2	6	629810243	0
18236316	Sawdust Inhaler	4763043		3378	1100	137	46	11	50	668249649	0
18236316	Sawdust Inhaler	3563179		2181	850	137	24	18	26	645340959	0
18236316	Sawdust Inhaler	5169604		2611	885	194	19	7	21	638064207	0
18271627	grillroasted	5107047		9643	6248	592	115	56	246	650386276	0
18271627	grillroasted	5273531		10530	4239	145	17	10	59	649572353	0
18271627	grillroasted	3469849		6493	3599	437	101	43	155	649058580	0
18271627	grillroasted	5563410		6006	3335	375	133	55	182	663787619	0
18271627	grillroasted	5611269		4516	3363	236	35	26	61	663788215	0
18271627	grillroasted	4097226		5779	2896	325	70	20	160	650384444	0
18271627	grillroasted	5516105		6802	3473	184	29	14	58	650195649	0
18271627	grillroasted	4983858		7508	4813	381	81	31	186	650194933	0
18271627	grillroasted	5538251		5854	3167	232	14	8	34	663788766	0
18271627	grillroasted	4404683	HT	7778	2907	166	9	11	52	649573221	0
18271627	grillroasted	2089432	MR	5420	2525	225	34	12	87	649383617	0
18271627	grillroasted	5433961		4475	2688	291	61	44	137	650476584	0
18271627	grillroasted	3838922	MR	5524	2435	310	64	29	97	650193606	0
18271627	grillroasted	4487439		9489	5549	658	167	68	349	649388237	0
18271627	grillroasted	4974366		5779	3704	310	52	27	128	650193126	0
18271627	grillroasted	4009587	MR	3334	2118	159	27	13	53	649387028	0
18271627	grillroasted	5139638		5612	2530	280	58	37	112	648281290	0
18271627	grillroasted	5515664		3722	2229	214	33	26	76	663787131	0
18271627	grillroasted	5042671	MR	2769	1780	157	21	17	56	647879362	0
18271627	grillroasted	3844594		5965	2623	210	20	9	61	648448436	0
18271627	grillroasted	3886726		5103	2569	296	59	31	142	649061512	0
18271627	grillroasted	4001513		5063	2098	83	5	1	20	646296913	0
18271627	grillroasted	5616379		2783	1995	149	26	12	53	663789546	0
18271627	grillroasted	4094064		10008	4882	206	18	2	11	556390294	0
18271627	grillroasted	4973158		4098	2228	120	18	6	30	650282344	0
18271627	grillroasted	3497002		7037	2784	179	45	21	65	648447951	0
18271627	grillroasted	5187460	NC	3843	1665	177	19	8	49	649382359	0
18271627	grillroasted	4973159		4722	3115	217	22	10	37	649057299	0
18271627	grillroasted	4009375		6009	3281	381	92	41	180	649057882	0
18271627	grillroasted	5574387		4736	3308	478	175	61	212	663876951	0
18271627	grillroasted	3729442	NC	3005	1426	103	11	9	35	646821291	0
18271627	grillroasted	3968336		5557	1808	133	21	19	63	648446826	0
18271627	grillroasted	4404686		5364	3343	341	62	20	127	647193075	0
18271627	grillroasted	4224583		3116	1878	153	18	8	27	651561176	0
18271627	grillroasted	5154675		5502	4113	565	133	44	243	650194162	0
18271627	grillroasted	3924687		3082	2803	290	39	24	62	650192463	0
18271627	grillroasted	5504474		5156	2276	130	6	2	30	650190436	0
18271627	grillroasted	4297374		2996	1592	230	88	44	163	649059576	0
18271627	grillroasted	5111622		5971	1413	60	1	1	3	6561816750	1
18271627	grillroasted	5574376		4637	2909	532	179	95	269	663876342	0
18271627	grillroasted	4673272		5397	1801	138	16	16	76	648446485	0
18271627	grillroasted	3953704		5226	2793	327	59	22	131	646723612	0
18271627	grillroasted	3918036	MR	4532	2222	186	14	8	57	647000084	0
18271627	grillroasted	4000342		6888	2713	238	37	13	61	648582277	0
18271627	grillroasted	4065224		2689	1335	126	26	15	50	648280115	0
18271627	grillroasted	5609748		7508	2931	189	12	6	19	656909337	0
18271627	grillroasted	4964418		5449	1789	90	8	5	20	649667562	0
18271627	grillroasted	3879909		5732	2167	127	18	6	22	646996972	0
18271627	grillroasted	4489995	NC	1908	2008	271	44	26	73	650471578	0
18271627	grillroasted	5074941	HT	6170	2814	294	52	15	103	647984871	0
18271627	grillroasted	4965556		5533	2918	248	27	24	75	650281703	0
18271627	grillroasted	3677003		6351	2389	124	13	10	33	646597152	0
18271627	grillroasted	3144879	NC+MR	3837	1691	236	45	14	94	646822736	0
18271627	grillroasted	2261284	NC+MR	1236	952	169	37	13	59	650472354	0
18271627	grillroasted	5143616		6517	1882	134	18	15	48	648581015	0
18271627	grillroasted	4722298	NC	3168	2294	196	24	14	61	646821682	0
18271627	grillroasted	3401407		3275	1001	112	15	8	33	649573926	0
18271627	grillroasted	4224584		3346	1532	96	7	6	13	650278481	0
18271627	grillroasted	4032124		6471	4943	871	194	89	382	650385207	0
18271627	grillroasted	4983824		4385	2191	196	23	23	82	646825330	0
18271627	grillroasted	4312004		6463	1804	95	3	1	7	569317610	0
18271627	grillroasted	4129720		5362	2057	246	30	31	103	646715056	0
18271627	grillroasted	4376982		4873	1208	38	2	4	8	572815452	0
18271627	grillroasted	4498837	MR	3238	2013	157	16	16	33	646597586	0
18271627	grillroasted	5031531	NC	1965	1152	191	58	17	121	650472676	0
18271627	grillroasted	1900585	NC+MR	1815	190	32	14	11	8	649382995	0
18271627	grillroasted	5153884		4883	1356	92	13	3	10	648579856	0
18271627	grillroasted	5525561		5609	3960	744	181	112	269	663875875	0
18271627	grillroasted	4675234		5217	2187	207	41	21	104	649577124	0
18271627	grillroasted	4079491	NC	602	307	35	3	1	8	649065410	0
18271627	grillroasted	3809992		5776	3145	354	73	19	148	648447220	0
18271627	grillroasted	2935047	NC	2944	1380	188	37	16	55	650382914	0
18271627	grillroasted	3517235	NC	2925	1658	83	12	11	29	645085129	0
18271627	grillroasted	4973089		3449	1205	86	8	18	34	649577567	0
18271627	grillroasted	4183517		3086	866	141	45	4	53	646824990	0
18271627	grillroasted	4520604		3132	785	89	14	4	41	649576043	0
18271627	grillroasted	4231313		4011	1106	180	73	13	59	646379312	0
18271627	grillroasted	4005910	NC+MR	1250	690	59	8	3	12	643932912	0
18271627	grillroasted	5269878		4754	3592	653	166	43	138	669069295	0
18271627	grillroasted	5268054		5270	1045	12	3	1	4	664292161	0
18271627	grillroasted	4398599		5396	1620	60	1	0	5	569531291	0
18271627	grillroasted	1670744	NC+MR	1286	778	122	12	3	18	650470263	0
18271627	grillroasted	4483379		6576	856	8	0	2	2	578578638	0
18271627	grillroasted	4374839	NC	1972	1090	115	33	3	34	646822369	0
18271627	grillroasted	884617	MR	2282	1074	140	29	9	35	649574231	0
18271627	grillroasted	4201708		3429	2647	465	108	43	208	650474051	0
18271627	grillroasted	5153901	NC	3094	2020	385	94	12	132	649381974	0
18271627	grillroasted	5573593		3708	1211	71	1	2	7	666835192	0
18271627	grillroasted	4294726	MR	5747	650	11	4	0	2	657351425	0
18271627	grillroasted	5493993		6898	2565	147	10	8	22	649154754	0
18271627	grillroasted	1679790		1833	1111	293	53	14	65	646826914	0
18271627	grillroasted	4065226	MR	2545	945	39	3	1	18	643757343	0
18271627	grillroasted	3226089	NC	2433	1563	174	32	13	77	649382794	0
18271627	grillroasted	3682399		5895	2582	262	42	10	72	648445257	0
18271627	grillroasted	4205295	NC	603	391	51	13	9	26	649065551	0
18271627	grillroasted	5204827		6264	2950	314	33	5	50	656422132	0
18271627	grillroasted	2119517	NC	3063	1864	183	39	18	109	649064173	0
18271627	grillroasted	4478869		4817	2733	299	43	24	84	643645455	0
18271627	grillroasted	3389406		5629	1713	154	26	5	59	648444588	0
18271627	grillroasted	3187056	NC	4105	3401	682	158	45	211	650471307	0
18282863	HxcQ777	3469849		7008	3199	396	63	29	133	601240960	0
18282863	HxcQ777	4097226		5985	2813	238	50	25	139	600877969	0
18282863	HxcQ777	4487439		10187	5217	506	103	39	228	580319408	0
18282863	HxcQ777	3838922		5988	2174	180	33	17	67	601245072	0
18282863	HxcQ777	2089432		5742	2328	147	18	11	57	587030312	0
18282863	HxcQ777	3886726		5512	2426	160	23	19	60	601244258	0
18282863	HxcQ777	4983858		7467	4821	402	71	38	201	628406458	0
18282863	HxcQ777	4404683	HT	7514	3271	87	11	10	30	591504766	0
18282863	HxcQ777	4009587		3598	1944	85	27	5	45	604823392	0
18282863	HxcQ777	2220863	NC	3647	1666	155	19	7	39	601245709	0
18282863	HxcQ777	4032124		7243	4725	546	116	71	249	587671152	0
18282863	HxcQ777	4297374		3025	1688	195	51	38	116	601241442	0
18282863	HxcQ777	5139638		5661	2505	253	47	33	130	628409281	0
18282863	HxcQ777	3844594		6014	2640	168	20	12	34	582311024	0
18282863	HxcQ777	4404686		6047	2883	209	33	10	75	591506008	0
18282863	HxcQ777	4974366		5746	3697	324	47	37	149	628405325	0
18282863	HxcQ777	4001513		5562	1621	65	9	2	11	586271287	0
18282863	HxcQ777	4201708		4045	2340	313	46	31	125	601243473	0
18282863	HxcQ777	4065224		2961	1190	48	9	6	27	601246363	0
18282863	HxcQ777	1802831	NC	3895	2392	353	83	32	134	600875947	0
18282863	HxcQ777	3497002		7222	2649	167	31	12	50	582185785	0
18282863	HxcQ777	3924687		3426	2603	176	36	11	48	582188314	0
18282863	HxcQ777	3953704		5576	2649	214	24	16	79	587672464	0
18282863	HxcQ777	3729442	NC	3286	1209	59	8	7	20	582189251	0
18282863	HxcQ777	4224583		3577	1514	82	3	2	22	582191598	0
18282863	HxcQ777	4347923		6924	3412	243	52	20	99	601247303	0
18282863	HxcQ777	2261284	DT	1299	954	129	25	13	46	587027632	0
18282863	HxcQ777	3144879	NC	4090	1597	162	24	10	34	591768543	0
18282863	HxcQ777	2848186	NC	4374	1615	239	47	13	76	585511617	0
18282863	HxcQ777	4249332	NC	2632	2027	283	50	38	91	604821335	0
18282863	HxcQ777	4722298	NC	3568	2039	100	15	8	27	591768961	0
18282863	HxcQ777	3968336		5525	1860	139	28	8	41	579866460	0
18282863	HxcQ777	4009375		5914	3388	388	90	34	170	582187273	0
18282863	HxcQ777	3918036		4765	2074	126	15	8	31	579866936	0
18282863	HxcQ777	4973159		4818	2983	245	14	8	55	613905530	0
18282863	HxcQ777	4000342		7288	2414	173	22	6	47	586272035	0
18282863	HxcQ777	4129720		5853	1762	122	19	18	55	580431279	0
18282863	HxcQ777	4205295	NC	630	410	32	3	3	15	580320758	0
18282863	HxcQ777	1679790		2134	948	190	26	3	68	580433734	0
18282863	HxcQ777	3779106		7689	2810	199	18	10	51	582408493	0
18282863	HxcQ777	4074807	NC	542	487	43	7	8	24	580320542	0
18282863	HxcQ777	4673272		4912	2310	144	16	12	50	617522598	0
18282863	HxcQ777	3187056	NC	4639	3198	454	99	29	183	604820820	0
18282863	HxcQ777	3809992		5889	3216	298	36	14	62	580430598	0
18282863	HxcQ777	4983824		4424	2234	162	18	7	55	628780800	0
18282863	HxcQ777	3517235	NC	3406	1244	55	3	1	9	582190170	0
18282863	HxcQ777	4183517		3188	855	105	11	5	31	580324607	0
18282863	HxcQ777	4498837		3335	2014	92	7	4	21	604575268	0
18282863	HxcQ777	5154675		5273	4298	587	102	59	281	629623036	0
18282863	HxcQ777	3879909		5733	2170	131	16	1	21	580216531	0
18282863	HxcQ777	3677003		6525	2221	123	9	7	35	578982196	0
18282863	HxcQ777	4675234		5416	2062	196	25	21	57	596694450	0
18282863	HxcQ777	4965556		5563	2868	270	26	11	87	628571027	0
18282863	HxcQ777	4224584		3460	1451	66	4	3	16	574116689	0
18282863	HxcQ777	4079491	NC	613	314	23	2	0	4	580435964	0
18282863	HxcQ777	4616615		4427	1875	165	16	9	47	591509751	0
18282863	HxcQ777	2935047	NC	3066	1324	153	25	8	44	582078196	0
18282863	HxcQ777	3226089	NC	2510	1586	142	10	3	41	587152908	0
18282863	HxcQ777	4404687	NC	3266	2178	268	45	11	86	591506782	0
18282863	HxcQ777	4478869		5326	2430	184	16	9	35	617837549	0
18282863	HxcQ777	4404685		5646	1780	59	5	7	15	591503356	0
18282863	HxcQ777	4005910	NC	1370	586	52	7	1	6	586520714	0
18282863	HxcQ777	3390859	NC	4050	2350	313	46	12	77	586514627	0
18282863	HxcQ777	3479099	NC	2388	2019	352	65	31	145	587872632	0
18282863	HxcQ777	4231313		3955	1182	187	72	12	34	586708470	0
18282863	HxcQ777	3858523	NC	1247	1068	212	43	18	67	587873326	0
18282863	HxcQ777	3795349	NC	3067	1814	266	34	11	68	586515084	0
18282863	HxcQ777	1231418	NC	3834	1619	181	22	10	54	582079113	0
18282863	HxcQ777	4264808	NC	305	268	24	8	4	13	580316784	0
18282863	HxcQ777	2698643	NC	1117	441	32	4	2	5	582189676	0
18282863	HxcQ777	4249326	NC	280	283	16	6	0	8	580317106	0
18282863	HxcQ777	1906189	NC	3829	1421	152	30	1	25	580537753	0
18282863	HxcQ777	3682399		6031	2523	225	25	11	48	579352639	0
18282863	HxcQ777	3886482	NC	3804	2104	358	46	15	118	587152394	0
18282863	HxcQ777	3637213	NC	1034	809	105	12	2	20	560142977	0
18282863	HxcQ777	4065226		2601	909	27	1	2	11	579864519	0
18282863	HxcQ777	2552545	NC	5036	2252	334	57	12	100	618465949	0
18282863	HxcQ777	3818593	NC	1238	1239	166	27	27	72	586515366	0
18282863	HxcQ777	1630021	NC	2575	1362	60	9	4	17	587676187	0
18282863	HxcQ777	3563179		2378	774	62	3	3	16	580532698	0
18282863	HxcQ777	3940625		5669	2576	244	32	11	61	591767839	0
18282863	HxcQ777	3401407	MR	2919	1232	221	27	7	38	503763564	0
18282863	HxcQ777	3798808	NC	1469	748	60	1	5	13	560694130	0
18282863	HxcQ777	3092852	NC	3822	2678	457	57	15	136	587026035	0
18282863	HxcQ777	4520624		5622	1980	65	11	0	13	601006814	0
18282863	HxcQ777	1368838	NC	2485	1348	221	34	5	36	600764526	0
18282863	HxcQ777	1670744	NC+MR	1240	815	123	14	4	23	538518042	0
18282863	HxcQ777	1900585	NC	1520	454	61	22	3	10	521564506	0
18282863	HxcQ777	3449261		3781	1235	36	4	3	18	600307617	0
18282863	HxcQ777	2119517	NC	3038	1878	205	54	23	78	580106678	0
18282863	HxcQ777	1742328	NC	2771	1179	65	3	4	19	579446599	0
18282863	HxcQ777	2205806	NC	2291	683	92	28	8	30	587675651	0
18282863	HxcQ777	4943464	NC	3657	2398	379	73	23	158	628673049	0
18282863	HxcQ777	3593479	NC+MR	1821	1093	126	14	8	25	538425042	0
18282863	HxcQ777	4065230	NC	1600	1096	158	37	10	79	585511928	0
18282863	HxcQ777	2692497	NC	2877	1602	178	17	7	46	537779480	0
18282863	HxcQ777	3537060		2899	712	50	1	0	8	599911633	0
18282863	HxcQ777	3923784	NC	3909	1521	104	10	5	37	579445703	0
18282863	HxcQ777	4492096		6792	1309	109	28	24	38	585846881	0
18282863	HxcQ777	4185165		3083	625	51	4	2	8	584112391	0
18664411	Potaterr	5563410		6457	3283	215	36	25	70	662774516	0
18664411	Potaterr	5107047		9565	6274	576	128	79	278	647767504	0
18664411	Potaterr	5574387		5663	2907	255	53	22	70	662772483	0
18664411	Potaterr	5574376		5096	3011	272	73	39	130	662774980	0
